tox21_gen,toxcast_gen,clintox_gen,mol_id,smiles
,1,,,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O
,1,,,CSC1=NC(NC(C)C)=NC(NC(C)C)=N1
,1,,,Cl.CC(CCC1=CC=C2OCOC2=C1)NN
,0,,,CN(C)CCN1CCN(C1=O)C1=CC(Cl)=CC=C1
,1,,,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1
,1,,,C[C@@H]1[C@@H]2CC3=C(C=C(O)C=C3)[C@@]1(C)CCN2CC1CC1
,0,,,CCCCCCCCCCCCCCC1CO1
,1,,,COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O
,0,,,Cl.NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1
,1,,,N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O
,1,,,CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
,0,,,CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl
,1,,,[I-].CCCCCC[N+]1=CC=CC=C1
,1,,,NC1=NC=NC2=C1N=CN2
,1,,,CCOCCOCCOC(=O)C=C
,1,,,C(OC1=CC=C(C=C1)C(C(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1CO1
,1,,,CCCCCCCCC\C=C/C=C\C=C/C=C\C=C/C(=O)OCC
,1,,,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
,0,,,COCC(=O)NC1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)N(C)CC(O)CO)=C1I
,1,,,CCOC(=O)C1=C(OC)C=CC=C1
,1,,,OC(=O)CCCCCCCCCCCBr
,0,,,COC1=C(C=CC(=C1)S(C)=O)C1=NC2=C(N1)C=CC=N2
,0,,,NS(=O)(=O)C1=C(C=C2NC(CC3=CC=CC=C3)NS(=O)(=O)C2=C1)C(F)(F)F
,0,,,CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O
,1,,,CC(=C)C(=O)OCCC[Si](Cl)(Cl)Cl
,1,,,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\C1=CC(OC)=C(O)C=C1
,1,,,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
,1,,,COC1=CC2=C(NC(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1
,0,,,COC1=CC=C2NC(SCC3=NC=C(C)C(OC)=C3C)=NC2=C1
,0,,,CC(=O)O[Al](O)O
,0,,,O=CO[Al](OC=O)OC=O
,0,,,CC1=CC=CC(C)=C1NC1=NCCCS1
,1,,,O=C1NNC2=C1C=CC=C2
,1,,,[Na+].CC(=O)NC1=C(I)C(C([O-])=O)=C(I)C(NC(C)=O)=C1I
,1,,,CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(=O)CC
,1,,,CCCCCCCCN(C)C
,0,,,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C(=O)NN1C[C@H]2[C@H]3CCC(C3)[C@H]2C1
,1,,,OC(=O)C1=C(O)C=CC(=C1)S(O)(=O)=O.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)C4=C(C(O)=CC=C4Cl)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O
,0,,,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC
,1,,,O=C1CCC2=CC(OCCCCC3=NN=NN3C3CCCCC3)=CC=C2N1
,0,,,CCCCOC(=O)CO
,1,,,[Cl-].C[N+](C)(CC=C)CC=C
,1,,,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1
,1,,,FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1
,1,,,CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O
,1,,,NC(CO)(CO)CO.OC(=O)[C@@H]1CCN2C1=CC=C2C(=O)C1=CC=CC=C1
,0,,,OC(=O)C1=CC=C(Cl)C=C1
,1,,,Cl.Cl.Cl.Cl.NC1=CC=C(C=C1N)C1=CC=C(N)C(N)=C1
,1,,,ClC1=CC=CC=C1C1=NN=C(N=N1)C1=C(Cl)C=CC=C1
,0,,,CC(C)NCC(O)C1=CC=C(C=C1)[N+]([O-])=O
,1,,,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)OC[C@H]1O[C@@](COS([O-])=O)(O[C@H]2O[C@H](COS([O-])=O)[C@@H](OS([O-])=O)[C@H](OS([O-])=O)[C@H]2OS([O-])=O)[C@@H](OS([O-])=O)[C@@H]1OS([O-])=O
,0,,,[Na+].[Na+].CC(O)(P(O)([O-])=O)P(O)([O-])=O
,1,,,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1
,1,,,[Na+].[Na+].CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C([O-])=O)OC(=O)CCC([O-])=O
,0,,,Cl.CNC(C)C(O)C1=CC=C(O)C=C1
,0,,,NS(=O)(=O)C1=C(Cl)C=C2NC(CC3CCCC3)NS(=O)(=O)C2=C1
,1,,,COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(C)=CC(C)=N1
,1,,,COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1
,0,,,NC(CC1=CC=C(Cl)C=C1)C(O)=O
,1,,,O[C@H]1[C@@H]2OC(=O)[C@H]1OC(O)[C@H]2O
,0,,,C[C@H](CSC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
,1,,,FC(F)(F)C1=CC=CC(C(=O)N[C@H]([C@@H]2CCCCN2)C2=CC=CC=C2)=C1Cl
,1,,,N(C1=CC=CC=C1)C1=CC=C(NC2=CC=CC=C2)C=C1
,0,,,Cl.CCNC(C)CC1=CC=C2OCOC2=C1
,0,,,Cl.CC(CC1=CC2=C(OCO2)C=C1)NO
,0,,,CC(O)=O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1
,1,,,[Br-].CCCCCC[N+]1=CC=CC=C1
,1,,,O=C(OC1=CC=CC=C1)C1=CC(=CC=C1)C(=O)OC1=CC=CC=C1
,1,,,O=[Se]=O
,1,,,[Na+].[O-]C(=O)C=C
,1,,,[Cl-].[Cl-].[Cu++]
,0,,,CCC1(C(=O)NC(=O)N(C(=O)C2=CC=CC=C2)C1=O)C1=CC=CC=C1
,1,,,C\C(N1C=CN=C1)=C(\OCCOC1=CC=C(Cl)C=C1)C1=C(Cl)C=C(Cl)C=C1
,0,,,CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=C1C=CC=C2
,1,,,CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(=O)(=O)N(C)C)N(C)C
,1,,,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O
,0,,,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\C(\C)=C\[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
,0,,,CCOC(=O)OC1=C(OC(=O)OCC)C=C(CCNC(=O)[C@H](CCSC)NC(C)=O)C=C1
,1,,,Cl.CCOC(=O)COC1=C(Cl)C2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2
,1,,,CC(C(O)=O)C1=CC2=C(SC3=C(C=CC=C3)C(=O)C2)C=C1
,0,,,OS(O)(=O)=O.CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12
,1,,,CC(C)(O)C(=O)C1=CC=CC=C1
,1,,,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1
,1,,,N[C@@H](CCCNC(N)=N)C(O)=O
,0,,,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1
,0,,,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2
,1,,,[Cl-].[Cl-].[Hg++]
,1,,,FC1=CC=C(C=C1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1
,1,,,NC(=O)CN1CCCC1=O
,1,,,[K+].CCCCCC[C@@H](O)C\C=C/CCCCCCCC([O-])=O
,0,,,CNC(C)CCC=C(C)C.CNC(C)CCC=C(C)C.O[C@@H]([C@@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O
,0,,,CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C
,1,,,CCOC(OCC)\C=C(/C)CCC=C(C)C
,0,,,CCCCOC(=O)C(C)OC(=O)CCC
,1,,,NC1=C(C=CC=C1)C(=O)OCC=C
,0,,,CCCCCCCCC(=O)OCC=C
,1,,,BrCBr
,0,,,CCBr
,1,,,ClCBr
,0,,,CC#N
,1,,,CC=O
,1,,,ClCCl
,0,,,CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
,1,,,NC=O
,1,,,S=C=S
,1,,,[Na+].C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(/CCC=C(C)C)C([O-])=O
,0,,,CN(C)[C@H]1[C@@H]2CC3C(=C(O)[C@]2(O)C(=O)C(C(=O)NCN2CCCC2)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O
,1,,,BrC(Br)Br
,1,,,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](CN1C2=C(C=C(C)C(C)=C2)N=C2C(=O)NC(=O)N=C12)OC(=O)CCC
,0,,,CC(C)Br
,1,,,ClC(Cl)Br
,1,,,[Na+].OCCN1CCN(CCS([O-])(=O)=O)CC1
,0,,,C[N+]1([O-])CCOCC1
,1,,,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
,0,,,CC(C)S
,1,,,CC(Cl)Cl
,1,,,CC(=C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
,1,,,ClC(Cl)=C
,1,,,C[Sn](C)(Cl)Cl
,1,,,C[C@H](CCO)CCC=C(C)C
,1,,,COC1=NC(C)=NC(Cl)=C1NC1=NCCN1
,1,,,Cl.CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2[C@H]1C(=O)OC)C(=O)C1=CC=CC(O)=C1C3=O
,0,,,CC1=C(CCN2CCC(CC2)C(=O)C2=CC=C(F)C=C2)C(=O)N2C=CC=CC2=N1
,1,,,IC(I)I
,1,,,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
,1,,,CCC(=O)OCC1=CC=C(OC)C=C1
,1,,,COC(OC)C=C(C)CCC=C(C)C
,1,,,[Na+].CO[C@]1(NC(=O)CSC[C@@H](N)C([O-])=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O
,1,,,CN(C)C
,1,,,OC(=O)\C=C/C(O)=O.CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1
,1,,,C[N+]([O-])=O
,1,,,Cl.CCNC(=O)N1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1
,1,,,COC(=O)C1=C(NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N
,1,,,II
,0,,,CC1CN1
,0,,,[Cl-].C[N+](C)(C)C
,1,,,Cl.CCCN(CCC)CCC1=CNC2=CC=CC=C12
,1,,,[OH-].C[N+](C)(C)C
,1,,,C[As](C)(O)=O
,1,,,CN(C1CCCCC1)C1CCCCC1
,0,,,ClC(Cl)(Cl)Br
,1,,,CC(C)(C)N
,1,,,CC(C)(C)S
,1,,,COP(C)(=O)OC
,1,,,FC(Cl)(Cl)Cl
,1,,,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C
,1,,,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
,0,,,Cl.CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1.CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1
,1,,,CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O
,0,,,CS(O)(=O)=O
,1,,,SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
,1,,,C[Si](C)(C)C
,1,,,C[Si](C)(C)Cl
,1,,,O=C(OCC1=CC=CC=C1)C(=O)OCC1=CC=CC=C1
,0,,,CC(Cl)C(C)Cl
,0,,,COC1=C(C2=C(C=C1)C(=CC=C2)C(=S)N(C)CC(O)=O)C(F)(F)F
,0,,,CCC(C)(C)C
,0,,,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O
,1,,,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
,0,,,CCC(C)(C)O
,1,,,Cl.Cl.C[C@H]1CN(CCCN2C3=C(C=CC=C3)C3=C2C=CC=C3)C[C@@H](C)N1
,1,,,CC(C)(O)C#N
,0,,,CCO[C@H]1O[C@@H]2OC3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
,1,,,OCC(F)(F)F
,0,,,CCCCCC(O)\C=C\C=O
,0,,,OC1=C2N=CC=CC2=C(C=C1C(=O)NC1=CC=C(\C=C\C2=CC=C(NC(=O)C3=C(O)C4=NC=CC=C4C(=C3)S(O)(=O)=O)C=C2S(O)(=O)=O)C(=C1)S(O)(=O)=O)S(O)(=O)=O
,1,,,BrC(Br)C(Br)(Br)Br
,0,,,ClC1=CC=C(CC2C(=O)N=C3SCCN3C2=O)C=C1
,1,,,OC(=O)C(Br)(Br)Br
,1,,,CCN(N=O)C(N)=O
,0,,,CC(=O)C(C)(C)C
,1,,,CC1=CC(C)=C(C(=O)P(=O)(C2=CC=CC=C2)C2=CC=CC=C2)C(C)=C1
,0,,,CC(C)(C)C(O)=O
,1,,,CC(Cl)(Cl)C(O)=O
,1,,,CCCN(CCC)C(=O)SCC
,1,,,CN(CCCC(O)C1=CC=CN=C1)N=O
,0,,,[I-].[I-].COC1=CC=C2C[C@@H]3C4=C(CC[N+]3(C)C)C=C(OC)C(OC)=C4OC3=CC=C(C[C@H]4C5=C(CC[N+]4(C)C)C=C(OC)C(OC1=C2)=C5)C=C3
,1,,,ClC(Cl)C(Cl)(Cl)Cl
,1,,,ClCC(Cl)C=C
,0,,,ClC(=O)C(Cl)(Cl)Cl
,1,,,OC(=O)C(Cl)(Cl)Cl
,1,,,[O-][N+](=O)C(Cl)(Cl)Cl
,1,,,CCCCC(CC)C(Cl)=O
,1,,,FC(Cl)(Cl)C(F)(Cl)Cl
,0,,,FC(F)(Cl)C(F)(Cl)Cl
,1,,,ClC1=CC(Cl)=C(OC2=CC=C(OC3=NC=C(Cl)C=C3Cl)C=C2)N=C1
,0,,,CCCCCCCCCCCCOCCCN
,1,,,CN1C(N)=NC2=C1C=CC1=C2C=CC=N1
,0,,,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC
,1,,,CCOP(O)OCC
,1,,,CC1(C)C2CCC1(C)C(=O)C2
,0,,,CC(C)[C@@]12C[C@@H]1C(C)C(=O)C2
,1,,,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
,0,,,CC(C)(C)OC=O
,0,,,FC1=C(CBr)C=CC(Br)=C1
,1,,,O=[Si]=O
,1,,,[Na+].[O-][N+]([O-])=O
,1,,,[Na+].[O-]N=O
,0,,,CCCCC(C)=C
,1,,,CC(=C)CCO
,0,,,Cl.C[C@@H](N)C(=O)C1=CC=CC=C1
,0,,,CCOCCC(=O)OCC
,0,,,COC(F)(F)C(Cl)Cl
,1,,,CC(C)(CO)[N+]([O-])=O
,0,,,C[C@H](N[C@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
,0,,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2OC(=O)CCC1=CC=CO1
,1,,,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C
,1,,,ClCC=CCCl
,1,,,N#C\C=C\C#N
,1,,,ClC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
,1,,,Cl[Sn](Cl)(Cl)Cl
,1,,,Cl[Zn]Cl
,0,,,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
,0,,,Cl[Pd]Cl
,0,,,[Na+].[Br-]
,0,,,CCCCCCCCC(Cl)=O
,0,,,CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C
,0,,,C=COCCOCCOC=C
,0,,,CCCCCCCCCCCCCBr
,0,,,C=COCCOCCOCCOC=C
,1,,,CCCCCCCCCCCCSC#N
,1,,,CC(NNC(=O)C1=CC=CC=C1)C1=CC=CC=C1
,0,,,COP(=O)(OC)OC(C1=CC=C(Cl)C=C1)P(=O)(OC)OC
,0,,,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O
,1,,,CC1CCC(=O)C1=O
,1,,,COC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C
,1,,,CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1
,0,,,CCOC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C
,0,,,[O-]S(=O)(=O)C(F)(F)F.CCCCN1C=C[N+](C)=C1C
,1,,,CCCCC(CC)COC(=O)CS
,1,,,CC1=C(C=C(Br)C(O)=C1Br)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=C(C)C(Br)=C(O)C(Br)=C1
,1,,,OP(O)(O)=O
,0,,,OS(O)(=O)=O
,1,,,CC(C)(C)OCC1CO1
,1,,,OC(CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=C(F)C=CC=C1
,0,,,OC1=CC=C(C=C1)C#N
,1,,,CC1(C)[C@@H](\C=C(/Cl)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
,1,,,FAIL
,0,,,CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CC
,0,,,CCCC(C)C1(CC)C(=O)NC(O)=NC1=O
,1,,,[K+].[I-]
,0,,,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
,1,,,[Na+].OS([O-])(=O)=O
,0,,,[Na+].[O-]Cl
,1,,,[Cu]I
,1,,,Cl.CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN(C)C)C=C1
,0,,,CN1C(COC(N)=O)=NC=C1[N+]([O-])=O
,1,,,[Na]I
,0,,,C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O
,1,,,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1
,1,,,ClC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
,1,,,CC(C)NCC(O)C1=CC=C(O)C(O)=C1
,0,,,CC(C)NC1=CC=CC=C1
,1,,,O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
,1,,,NC12CC3CC(CC(C3)C1)C2
,0,,,CC1=C(CN2C=CN=C2)C2=C(C=CC=C2)N1CCC(O)=O
,1,,,[Br-].C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
,1,,,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
,0,,,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O
,1,,,CC(C)(C)C1=CC=C(N)C=C1
,1,,,Cl.NCC(O)C1=CC=C(O)C=C1
,1,,,CC(O)COC1=CC=CC=C1
,0,,,CCC1(CC)C(=O)NC=CC1=O
,1,,,[Cl-].[Cl-].[Cl-].[Fe+3]
,1,,,C[C@@]12[C@H]3[C@H](C(O)=O)[C@@]45CC(=C)[C@@](O)(C4)CC[C@H]5[C@]3(OC1=O)C=C[C@@H]2O
,0,,,COC1=CC=C(\C(C)=C\C(O)=O)C(OC)=C1
,1,,,OC(=O)\C=C/C(O)=O.C[C@]12N[C@H](CC3=C1C=CC=C3)C1=C2C=CC=C1
,1,,,OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1
,0,,,Cl.NC1CCN(CC1)C1=NC(Cl)=CC=C1
,0,,,OC[C@H]1O[C@@H]([C@@H](O)[C@@H]1O)N1C=C(\C=C/Br)C(=O)NC1=O
,1,,,Cl[Ni]Cl
,1,,,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
,1,,,CC1=CC=CC(C)=C1NC(=O)CN1CCCC1=O
,0,,,[Fe++].[O-]S([O-])(=O)=O
,1,,,CCC1(CCC(=O)NC1=O)C1=CC=CC=C1
,0,,,CC[C@@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
,1,,,[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)OP([O-])([O-])=O
,1,,,CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1
,1,,,CC(C)=CCNC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
,1,,,[I-].CC[N+](CC)(CC)CCOC1=CC=C(\C=C\C2=CC=CC=C2)C=C1
,1,,,[K+].[K+].[O-]S(=O)(=O)OOS([O-])(=O)=O
,1,,,[NH4+].[NH4+].[O-]S(=O)(=O)OOS([O-])(=O)=O
,1,,,[Ca++].CC(=O)NCCCS([O-])(=O)=O.CC(=O)NCCCS([O-])(=O)=O
,1,,,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12
,1,,,OC1=C2N=CC=CC2=C(Cl)C=C1Cl
,1,,,CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
,0,,,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1
,1,,,OC1OC(=O)C(Cl)=C1C(Cl)Cl
,0,,,CCOC(=O)C(O)C1=CC=CC=C1
,1,,,CC(=O)C1=CC2=C(CCCC2)C=C1
,1,,,Cl.COC1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=NNC(=O)CC1C
,1,,,CCC12COCN1COC2
,1,,,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
,1,,,CC1(C)N(Br)C(=O)N(Br)C1=O
,1,,,CC(CO)(CO)[N+]([O-])=O
,1,,,CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O
,1,,,CCOC(=O)COC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O
,0,,,CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1
,1,,,OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F
,1,,,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O
,1,,,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@]12C
,1,,,CCCCOC(=O)C1=CC=CC=C1N
,1,,,[K+].[O-][N+]([O-])=O
,0,,,[Na+].[Na+].[O-]S([O-])(=O)=O
,0,,,[K+].[O-]N=O
,1,,,[Na+].[O-][Cl]=O
,1,,,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC
,1,,,[Cl-].[Cl-].[Fe++]
,1,,,CC1=C(C(N)=NC(N)=N1)C1=CC(Cl)=C(Cl)C=C1
,1,,,CCC(Br)(CC)C(=O)NC(N)=O
,1,,,CSC1=CC=C(C=C1)C(=O)C1=C(C)NC(=O)N1
,0,,,CCC1(C)CC(=O)NC1=O
,1,,,ClC1=CC(Cl)=C(Cl)C=C1OCC#CI
,1,,,CC1(C)NC(=O)NC1=O
,0,,,[Cl-].[Cl-].[SnH2++]
,1,,,[NH4+].NS([O-])(=O)=O
